iter	Passed	Remaining
991	156977	159509
992	157128	159344
993	157272	159171
994	157412	158994
995	157566	158832
996	157712	158661
997	157855	158487
998	157992	158308
999	158151	158151
1000	158289	157972
1001	158428	157795
1002	158565	157617
1003	158717	157453
1004	158859	157279
1005	158998	157101
1006	159135	156922
1007	159283	156755
1008	159419	156575
1009	159564	156404
1010	159716	156240
1011	159854	156063
1012	159996	155890
1013	160149	155726
1014	160320	155582
1015	160468	155413
1016	160613	155244
1017	160779	155093
1018	160956	154954
1019	161105	154787
1020	161272	154638
1021	161440	154489
1022	161598	154332
1023	161785	154201
1024	161953	154053
1025	162219	153997
1026	162404	153865
1027	162568	153712
1028	162729	153557
1029	162903	153414
1030	163122	153312
1031	163269	153144
1032	163412	152972
1033	163572	152815
1034	163709	152637
1035	163870	152481
1036	164094	152385
1037	164254	152227
1038	164395	152053
1039	164567	151908
1040	164718	151743
1041	164866	151575
1042	165021	151414
1043	165175	151252
1044	165331	151092
1045	165480	150925
1046	165652	150780
1047	165854	150661
1048	166054	150540
1049	166226	150395
1050	166373	150227
1051	166527	150064
1052	166686	149907
1053	166825	149731
1054	166955	149547
1055	167085	149363
1056	167250	149212
1057	167395	149042
1058	167541	148873
1059	167680	148698
1060	167834	148535
1061	168004	148388
1062	168229	148289
1063	168417	148156
1064	168583	148005
1065	168728	147835
1066	168888	147678
1067	169030	147505
1068	169171	147332
1069	169333	147177
1070	169516	147040
1071	169739	146939
1072	170070	146929
1073	170250	146789
1074	170480	146692
1075	170711	146596
1076	170891	146456
1077	171076	146319
1078	171270	146191
1079	171484	146079
1080	171692	145962
1081	171888	145835
1082	172067	145692
1083	172327	145619
1084	172550	145515
1085	172728	145372
1086	172895	145219
1087	173060	145065
1088	173225	144911
1089	173390	144757
1090	173556	144603
1091	173725	144452
1092	173885	144295
1093	174060	144148
1094	174226	143995
1095	174397	143846
1096	174576	143703
1097	174718	143530
1098	174858	143355
1099	175003	143185
1100	175148	143014
1101	175295	142845
1102	175472	142700
1103	175638	142547
1104	175787	142379
1105	175929	142207
1106	176073	142036
1107	176213	141861
1108	176370	141700
1109	176532	141544
1110	176666	141365
1111	176816	141198
1112	176963	141030
1113	177114	140864
1114	177288	140717
1115	177443	140555
1116	177443	140555
1117	177571	140213
1118	177701	140030
1119	177841	139857
1120	178015	139710
1121	178203	139573
1122	178393	139439
1123	178549	139277
1124	178702	139114
1125	178854	138950
1126	179050	138819
1127	179255	138696
1128	179465	138577
1129	179634	138425
1130	179787	138261
1131	179964	138115
1132	180147	137975
1133	180296	137808
1134	180465	137656
1135	180643	137511
1136	180815	137362
1137	181022	137239
1138	181175	137075
1139	181348	136926
1140	181566	136812
1141	181744	136667
1142	181916	136517
1143	182134	136401
1144	182363	136294
1145	182549	136154
1146	182791	136056
1147	183017	135946
1148	183215	135815
1149	183379	135659
1150	183550	135508
1151	183724	135359
1152	183962	135256
1153	184098	135080
1154	184239	134906
1155	184374	134728
1156	184521	134559
1157	184662	134387
1158	184809	134218
1159	185072	134133
1160	185290	134015
1161	185422	133836
1162	185551	133654
1163	185691	133480
1164	185826	133303
1165	185970	133132
1166	186132	132974
1167	186268	132798
1168	186406	132622
1169	186556	132456
1170	186705	132289
1171	186847	132117
1172	187000	131953
1173	187150	131787
1174	187352	131657
1175	187494	131485
1176	187740	131386
1177	187873	131208
1178	188000	131025
1179	188138	130851
1180	188278	130678
1181	188420	130506
1182	188668	130407
1183	188820	130243
1184	188976	130080
1185	189129	129917
1186	189268	129743
1187	189592	129695
1188	189722	129515
1189	189892	129362
1190	190023	129184
1191	190157	129006
1192	190297	128833
1193	190433	128658
1194	190580	128490
1195	190725	128320
1196	190873	128153
