iter	Passed	Remaining
1291	431605	236514
1292	431942	236181
1293	432263	235840
1294	432577	235495
1295	432904	235157
1296	433216	234812
1297	433537	234471
1298	433866	234134
1299	434187	233793
1300	434500	233447
1301	434818	233105
1302	435139	232764
1303	435485	232437
1304	435823	232104
1305	436141	231762
1306	436465	231423
1307	436793	231086
1308	437123	230750
1309	437458	230417
1310	437790	230081
1311	438127	229749
1312	438518	229445
1313	438910	229141
1314	439262	228817
1315	439616	228493
1316	439973	228171
1317	440317	227842
1318	440639	227502
1319	440999	227181
1320	441350	226856
1321	441744	226552
1322	442091	226225
1323	442428	225892
1324	442784	225569
1325	443129	225240
1326	443483	224916
1327	443832	224589
1328	444159	224251
1329	444480	223911
1330	444791	223565
1331	445119	223227
1332	445462	222898
1333	445791	222561
1334	446109	222219
1335	446439	221883
1336	446776	221550
1337	447119	221220
1338	447468	220893
1339	447817	220566
1340	448159	220236
1341	448490	219900
1342	448802	219555
1343	449125	219215
1344	449453	218878
1345	449790	218546
1346	450147	218223
1347	450502	217898
1348	450867	217579
1349	451207	217248
1350	451549	216917
1351	451884	216583
1352	452208	216244
1353	452551	215914
1354	452892	215583
1355	453215	215243
1356	453541	214905
1357	453881	214574
1358	454240	214251
1359	454582	213921
1360	454944	213599
1361	455311	213281
1362	455658	212952
1363	456027	212634
1364	456402	212319
1365	456756	211993
1366	457098	211662
1367	457436	211330
1368	457777	210998
1369	458117	210667
1370	458451	210332
1371	458780	209995
1372	459106	209657
1373	459422	209314
1374	459752	208978
1375	460072	208637
1376	460385	208293
1377	460699	207949
1378	461019	207609
1379	461338	207267
1380	461660	206928
1381	461987	206590
1382	462317	206254
1383	462679	205932
1384	463054	205616
1385	463414	205293
1386	463774	204970
1387	464119	204640
1388	464469	204313
1389	464869	204007
1390	465220	203680
1391	465570	203352
1392	465966	203044
1393	466332	202724
1394	466679	202395
1395	467010	202058
1396	467351	201727
1397	467746	201418
1398	468134	201107
1399	468501	200786
1400	468861	200462
1401	469243	200148
1402	469731	199878
1403	470112	199563
1404	470463	199235
1405	470833	198915
1406	471200	198594
1407	471549	198265
1408	471895	197934
1409	472236	197602
1410	472590	197275
1411	472924	196940
1412	473258	196604
1413	473597	196271
1414	473944	195941
1415	474287	195609
1416	474653	195287
1417	475024	194967
1418	475377	194640
1419	475737	194315
1420	476094	193989
1421	476442	193659
1422	476858	193357
1423	477222	193033
1424	477587	192710
1425	477959	192390
1426	478293	192054
1427	478611	191712
1428	478944	191376
1429	479275	191039
1430	479613	190705
1431	479954	190373
1432	480284	190035
1433	480615	189699
1434	480947	189362
1435	481293	189031
1436	481631	188697
1437	481961	188360
1438	482284	188020
1439	482607	187680
1440	482951	187348
1441	483311	187023
1442	483662	186694
1443	483992	186357
1444	484317	186018
1445	484642	185679
1446	484963	185338
1447	485335	185017
1448	485684	184687
1449	486044	184361
1450	486401	184034
1451	486769	183711
1452	487128	183385
1453	487469	183052
1454	487808	182718
1455	488149	182385
1456	488469	182044
1457	488804	181709
1458	489130	181370
1459	489467	181035
1460	489820	180707
1461	490160	180373
1462	490497	180038
1463	490834	179704
1464	491189	179376
1465	491576	179060
1466	491939	178734
1467	492282	178402
1468	492608	178063
1469	492928	177722
1470	493247	177381
1471	493579	177044
1472	493912	176708
1473	494245	176372
1474	494570	176033
1475	494888	175692
1476	495215	175353
1477	495548	175017
1478	495871	174678
1479	496190	174337
1480	496503	173994
1481	496825	173654
1482	497139	173311
1483	497462	172972
1484	497789	172633
1485	498114	172295
1486	498468	171966
1487	498858	171650
1488	499219	171323
1489	499564	170991
1490	499895	170654
1491	500226	170318
1492	500552	169980
1493	500880	169642
1494	501211	169305
1495	501564	168976
1496	501911	168644
1497	502259	168314
1498	502608	167983
1499	502944	167648
1500	503288	167315
1501	503623	166980
1502	503961	166646
1503	504354	166329
1504	504775	166022
1505	505132	165694
1506	505526	165378
1507	506047	165103
1508	506545	164820
1509	507025	164531
1510	507537	164252
1511	508059	163976
1512	508564	163695
1513	509146	163437
1514	509553	163124
1515	509905	162793
1516	510259	162462
1517	510611	162131
1518	511002	161811
1519	511366	161484
1520	511712	161150
1521	512057	160817
1522	512390	160479
1523	512704	160136
1524	513024	159794
1525	513374	159462
1526	513751	159138
1527	514214	158841
1528	514608	158522
1529	514958	158189
1530	515304	157856
1531	515649	157522
1532	516020	157196
1533	516427	156880
1534	516801	156555
1535	517144	156220
1536	517486	155885
1537	517805	155543
